Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,1,2,2015,1915,2035,1935,WN,343,N671SW,80,80,57,60,60,PHX,LAX,370,7,16,0,,0,58,0,0,0,2
2008,1,1,2,1044,1040,1056,1105,WN,769,N308SA,72,85,58,-9,4,PHX,LAX,370,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,907,910,923,930,WN,808,N747SA,76,80,58,-7,-3,PHX,LAX,370,8,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2103,2055,2127,2120,WN,1033,N421LV,84,85,58,7,8,PHX,LAX,370,16,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1228,1205,1242,1230,WN,1237,N314SW,74,85,56,12,23,PHX,LAX,370,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1708,1645,1716,1700,WN,1280,N422WN,68,75,55,16,23,PHX,LAX,370,6,7,0,,0,8,0,0,0,8
2008,1,1,2,1613,1610,1630,1630,WN,1291,N308SA,77,80,59,0,3,PHX,LAX,370,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1804,1735,1823,1755,WN,2359,N701GS,79,80,57,28,29,PHX,LAX,370,10,12,0,,0,9,0,0,0,19
2008,1,1,2,1911,1910,2230,2245,WN,3188,N211WN,139,155,126,-15,1,PHX,LIT,1136,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1943,1900,2304,2230,WN,84,N637SW,141,150,127,34,43,PHX,MCI,1044,5,9,0,,0,32,0,0,0,2
2008,1,1,2,2200,2105,122,35,WN,454,N448WN,142,150,126,47,55,PHX,MCI,1044,5,11,0,,0,5,0,0,0,42
2008,1,1,2,1240,1240,1556,1610,WN,3490,N295WN,136,150,124,-14,0,PHX,MCI,1044,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1022,1025,1612,1625,WN,3509,N447WN,230,240,206,-13,-3,PHX,MCO,1848,5,19,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,916,910,1331,1330,WN,1307,N712SW,195,200,178,1,6,PHX,MDW,1444,8,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1921,1920,2336,2340,WN,1566,N710SW,195,200,176,-4,1,PHX,MDW,1444,11,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1113,1050,1534,1515,WN,1667,N432WN,201,205,181,19,23,PHX,MDW,1444,9,11,0,,0,2,0,0,0,17
2008,1,1,2,1800,1610,2216,2030,WN,1929,N464WN,196,200,176,106,110,PHX,MDW,1444,8,12,0,,0,0,0,106,0,0
2008,1,1,2,1233,1230,1704,1655,WN,2474,N550WN,211,205,193,9,3,PHX,MDW,1444,9,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1405,1350,1818,1810,WN,2703,N718SW,193,200,177,8,15,PHX,MDW,1444,7,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1146,1145,1821,1830,WN,3598,N256WN,275,285,251,-9,1,PHX,MHT,2279,5,19,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1218,1215,1558,1605,WN,1167,N202WN,160,170,145,-7,3,PHX,MSY,1301,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,942,930,1026,1040,WN,88,N210WN,104,130,91,-14,12,PHX,OAK,646,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1953,1715,2129,1820,WN,357,N309SW,156,125,92,189,158,PHX,OAK,646,54,10,0,,0,0,0,31,0,158
2008,1,1,2,1904,1905,1949,2005,WN,404,N295WN,105,120,91,-16,-1,PHX,OAK,646,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1158,1130,1252,1235,WN,429,N490WN,114,125,91,17,28,PHX,OAK,646,5,18,0,,0,17,0,0,0,0
2008,1,1,2,1457,1455,1559,1600,WN,3240,N900WN,122,125,92,-1,2,PHX,OAK,646,15,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2244,2150,2334,2250,WN,3492,N632SW,110,120,91,44,54,PHX,OAK,646,8,11,0,,0,6,0,0,0,38
2008,1,1,2,830,830,1121,1140,WN,102,N342SW,111,130,99,-19,0,PHX,OKC,833,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2033,2025,2327,2330,WN,282,N506SW,114,125,102,-3,8,PHX,OKC,833,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1230,1230,1521,1540,WN,3044,N225WN,111,130,97,-19,0,PHX,OKC,833,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1516,1515,1858,1840,WN,316,N627SW,162,145,136,18,1,PHX,OMA,1037,11,15,0,,0,0,0,18,0,0
2008,1,1,2,2010,2010,2342,2335,WN,559,N387SW,152,145,134,7,0,PHX,OMA,1037,2,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1021,1015,1400,1345,WN,2685,N350SW,159,150,135,15,6,PHX,OMA,1037,3,21,0,,0,6,0,9,0,0
2008,1,1,2,920,920,923,935,WN,256,N513SW,63,75,50,-12,0,PHX,ONT,325,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1609,1550,1613,1555,WN,508,N326SW,64,65,50,18,19,PHX,ONT,325,5,9,0,,0,11,0,0,0,7
2008,1,1,2,1721,1720,1730,1730,WN,966,N270WN,69,70,47,0,1,PHX,ONT,325,13,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1830,1830,1836,1840,WN,1182,N680AA,66,70,51,-4,0,PHX,ONT,325,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1330,1330,1335,1340,WN,1186,N338SW,65,70,49,-5,0,PHX,ONT,325,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1101,1045,1103,1105,WN,1710,N299WN,62,80,49,-2,16,PHX,ONT,325,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2346,2135,2352,2145,WN,2369,N235WN,66,70,48,127,131,PHX,ONT,325,5,13,0,,0,3,0,0,0,124
2008,1,1,2,2151,2010,2152,2020,WN,2497,N720WN,61,70,49,92,101,PHX,ONT,325,3,9,0,,0,20,0,0,0,72
2008,1,1,2,956,1000,1003,1020,WN,3529,N482WN,67,80,51,-17,-4,PHX,ONT,325,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,834,835,1022,1040,WN,364,N610WN,168,185,150,-18,-1,PHX,PDX,1009,3,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1403,1340,1538,1535,WN,817,N426WN,155,175,143,3,23,PHX,PDX,1009,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2011,1945,2155,2140,WN,1484,N411WN,164,175,142,15,26,PHX,PDX,1009,4,18,0,,0,3,0,0,0,12
2008,1,1,2,941,940,1546,1600,WN,175,N756SA,245,260,232,-14,1,PHX,PHL,2075,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1714,1600,2328,2220,WN,287,N219WN,254,260,229,68,74,PHX,PHL,2075,17,8,0,,0,13,0,0,0,55
2008,1,1,2,1337,1330,1924,1925,WN,389,N762SW,227,235,207,-1,7,PHX,PIT,1813,9,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,920,920,1553,1605,WN,2452,N263WN,273,285,257,-12,0,PHX,PVD,2277,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,942,940,1519,1545,WN,2818,N456WN,217,245,205,-26,2,PHX,RDU,1891,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2216,2120,2251,2210,WN,489,N770SA,95,110,82,41,56,PHX,RNO,601,3,10,0,,0,2,0,0,0,39
2008,1,1,2,1459,1430,1546,1520,WN,1111,N294WN,107,110,83,26,29,PHX,RNO,601,5,19,0,,0,11,0,0,0,15
2008,1,1,2,1019,1020,1107,1115,WN,1144,N234WN,108,115,83,-8,-1,PHX,RNO,601,4,21,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1402,1405,1404,1410,WN,123,N700GS,62,65,49,-6,-3,PHX,SAN,304,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1650,1645,1653,1650,WN,458,N752SW,63,65,48,3,5,PHX,SAN,304,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1214,1155,1215,1205,WN,585,N259WN,61,70,49,10,19,PHX,SAN,304,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1211,1030,1213,1045,WN,957,N297WN,62,75,48,88,101,PHX,SAN,304,3,11,0,,0,4,0,0,0,84
2008,1,1,2,2135,2110,2134,2115,WN,1019,N663SW,59,65,46,19,25,PHX,SAN,304,3,10,0,,0,4,0,0,0,15
2008,1,1,2,847,845,848,855,WN,1069,N337SW,61,70,49,-7,2,PHX,SAN,304,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2012,1955,2022,2000,WN,1172,N724SW,70,65,48,22,17,PHX,SAN,304,4,18,0,,0,17,0,5,0,0
2008,1,1,2,1746,1730,1750,1735,WN,1511,N661SW,64,65,48,15,16,PHX,SAN,304,6,10,0,,0,2,0,0,0,13
2008,1,1,2,1458,1455,1503,1500,WN,2442,N743SW,65,65,47,3,3,PHX,SAN,304,2,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1612,1610,1619,1615,WN,2922,N625SW,67,65,50,4,2,PHX,SAN,304,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1925,1840,1924,1845,WN,3839,N788SA,59,65,49,39,45,PHX,SAN,304,2,8,0,,0,0,0,0,0,39
2008,1,1,2,911,910,1207,1210,WN,327,N624SW,116,120,103,-3,1,PHX,SAT,843,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2053,2025,2348,2325,WN,796,N333SW,115,120,103,23,28,PHX,SAT,843,3,9,0,,0,8,0,0,0,15
2008,1,1,2,1641,1615,1941,1915,WN,2015,N413WN,120,120,103,26,26,PHX,SAT,843,5,12,0,,0,6,0,0,0,20
2008,1,1,2,1210,1200,1506,1505,WN,3168,N505SW,116,125,103,1,10,PHX,SAT,843,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1221,1150,1724,1705,WN,2808,N474WN,183,195,172,19,31,PHX,SDF,1506,3,8,0,,0,4,0,0,0,15
2008,1,1,2,850,850,1044,1105,WN,754,N257WN,174,195,160,-21,0,PHX,SEA,1107,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1222,1145,1412,1400,WN,1481,N391SW,170,195,156,12,37,PHX,SEA,1107,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1951,1935,2139,2145,WN,2139,N349SW,168,190,151,-6,16,PHX,SEA,1107,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2133,2115,2213,2210,WN,160,N427WN,100,115,88,3,18,PHX,SJC,621,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1845,1845,1929,1940,WN,177,N428WN,104,115,86,-11,0,PHX,SJC,621,10,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,955,955,1038,1100,WN,502,N617SW,103,125,93,-22,0,PHX,SJC,621,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1414,1415,1458,1510,WN,2094,N408WN,104,115,90,-12,-1,PHX,SJC,621,2,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1223,1220,1303,1325,WN,2976,N551WN,100,125,87,-22,3,PHX,SJC,621,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1317,1315,1447,1450,WN,320,N270WN,90,95,74,-3,2,PHX,SLC,507,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1857,1845,2027,2020,WN,410,N297WN,90,95,74,7,12,PHX,SLC,507,7,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1057,1055,1225,1235,WN,414,N246LV,88,100,76,-10,2,PHX,SLC,507,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1424,1425,1557,1600,WN,566,N739GB,93,95,78,-3,-1,PHX,SLC,507,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2119,2120,2245,2250,WN,980,N280WN,86,90,72,-5,-1,PHX,SLC,507,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,648,650,821,830,WN,2779,N324SW,93,100,78,-9,-2,PHX,SLC,507,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1635,1635,1808,1810,WN,2903,N388SW,93,95,76,-2,0,PHX,SLC,507,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,811,810,940,950,WN,3453,N678AA,89,100,77,-10,1,PHX,SLC,507,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1247,1240,1331,1340,WN,331,N207WN,104,120,94,-9,7,PHX,SMF,647,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1025,1025,1124,1135,WN,1126,N318SW,119,130,93,-11,0,PHX,SMF,647,5,21,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2145,2125,2234,2225,WN,1309,N627SW,109,120,94,9,20,PHX,SMF,647,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1956,1810,2042,1910,WN,2453,N416WN,106,120,91,92,106,PHX,SMF,647,2,13,0,,0,0,0,0,0,92
2008,1,1,2,1502,1500,1559,1600,WN,2858,N356SW,117,120,96,-1,2,PHX,SMF,647,2,19,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1631,1635,1735,1735,WN,3941,N329SW,124,120,101,0,-4,PHX,SMF,647,8,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,916,915,933,935,WN,453,N774SW,77,80,56,-2,1,PHX,SNA,338,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1229,1210,1236,1230,WN,819,N440LV,67,80,57,6,19,PHX,SNA,338,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1516,1515,1529,1530,WN,1413,N218WN,73,75,53,-1,1,PHX,SNA,338,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1946,1925,1959,1935,WN,2093,N296WN,73,70,56,24,21,PHX,SNA,338,3,14,0,,0,10,0,3,0,11
2008,1,1,2,1729,1720,1738,1730,WN,2707,N479WN,69,70,58,8,9,PHX,SNA,338,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1337,1330,1346,1345,WN,3501,N409WN,69,75,58,1,7,PHX,SNA,338,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1451,1450,1841,1845,WN,752,N649SW,170,175,152,-4,1,PHX,STL,1262,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1720,1705,2107,2055,WN,868,N507SW,167,170,154,12,15,PHX,STL,1262,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1124,1055,1515,1450,WN,3333,N503SW,171,175,153,25,29,PHX,STL,1262,3,15,0,,0,25,0,0,0,0
2008,1,1,2,700,705,1043,1055,WN,3555,N510SW,163,170,150,-12,-5,PHX,STL,1262,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,950,945,1521,1540,WN,243,N769SW,211,235,197,-19,5,PHX,TPA,1788,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2051,2040,2359,2355,WN,504,N667SW,128,135,114,4,11,PHX,TUL,935,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1009,1010,1321,1325,WN,3235,N215WN,132,135,109,-4,-1,PHX,TUL,935,5,18,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1352,1355,1658,1710,WN,3548,N366SW,126,135,113,-12,-3,PHX,TUL,935,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1114,1115,1203,1210,WN,1414,N328SW,49,55,39,-7,-1,PIT,BWI,210,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,645,645,736,740,WN,2872,N694SW,51,55,37,-4,0,PIT,BWI,210,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1646,1645,1830,1840,WN,94,N220WN,284,295,265,-10,1,PIT,LAS,1910,11,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,828,825,1023,1020,WN,948,N280WN,295,295,282,3,3,PIT,LAS,1910,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,709,710,933,935,WN,1221,N783SW,144,145,129,-2,-1,PIT,MCO,834,7,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1222,1215,1454,1435,WN,2908,N634SW,152,140,136,19,7,PIT,MCO,834,7,9,0,,0,0,0,12,0,7
2008,1,1,2,2233,2010,108,2225,WN,3592,N271WN,155,135,132,163,143,PIT,MCO,834,4,19,0,,0,9,0,20,0,134
2008,1,1,2,1931,1755,2005,1830,WN,490,N311SW,94,95,78,95,96,PIT,MDW,402,7,9,0,,0,0,0,0,0,95
2008,1,1,2,1200,1205,1226,1235,WN,2139,N349SW,86,90,66,-9,-5,PIT,MDW,402,13,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1426,1410,1525,1435,WN,2989,N335SW,119,85,97,50,16,PIT,MDW,402,12,10,0,,0,0,0,34,0,16
2008,1,1,2,2304,2035,2340,2105,WN,3336,N477WN,96,90,63,155,149,PIT,MDW,402,8,25,0,,0,0,0,6,0,149
2008,1,1,2,900,900,924,935,WN,3501,N409WN,84,95,68,-11,0,PIT,MDW,402,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1820,1815,1942,1950,WN,548,N687SW,82,95,55,-8,5,PIT,PHL,267,20,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2150,2055,2312,2215,WN,575,N902WN,82,80,47,57,55,PIT,PHL,267,4,31,0,,0,0,0,2,0,55
2008,1,1,2,1233,1235,1327,1345,WN,1023,N603SW,54,70,43,-18,-2,PIT,PHL,267,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1449,1450,1550,1605,WN,1034,N687SW,61,75,46,-15,-1,PIT,PHL,267,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1026,1025,1145,1135,WN,2493,N292WN,79,70,44,10,1,PIT,PHL,267,5,30,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1329,1325,1614,1615,WN,458,N752SW,285,290,260,-1,4,PIT,PHX,1813,5,20,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1513,1500,1742,1735,WN,107,N423WN,149,155,139,7,13,PIT,TPA,873,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1015,1015,1234,1200,WN,1151,N654SW,199,165,178,34,0,PVD,BNA,907,3,18,0,,0,0,0,34,0,0
2008,1,1,2,1642,1630,1800,1750,WN,421,N263WN,78,80,67,10,12,PVD,BWI,328,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1501,1455,1621,1610,WN,1015,N676SW,80,75,69,11,6,PVD,BWI,328,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1735,1730,1852,1850,WN,1062,N725SW,77,80,67,2,5,PVD,BWI,328,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1937,1925,2100,2045,WN,1154,N648SW,83,80,72,15,12,PVD,BWI,328,4,7,0,,0,9,0,3,0,3
2008,1,1,2,1302,1300,1429,1415,WN,1161,N498WN,87,75,68,14,2,PVD,BWI,328,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1110,1110,1230,1225,WN,1857,N222WN,80,75,70,5,0,PVD,BWI,328,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1820,1815,2006,1935,WN,2034,N343SW,106,80,71,31,5,PVD,BWI,328,28,7,0,,0,0,0,31,0,0
2008,1,1,2,923,925,1041,1040,WN,2442,N743SW,78,75,66,1,-2,PVD,BWI,328,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,742,740,904,900,WN,2934,N469WN,82,80,67,4,2,PVD,BWI,328,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,750,740,1118,1110,WN,2988,N477WN,208,210,195,8,10,PVD,FLL,1188,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,729,730,1030,1040,WN,3423,N201LV,361,370,339,-10,-1,PVD,LAS,2363,14,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1231,1230,1545,1540,WN,186,N728SW,194,190,181,5,1,PVD,MCO,1073,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1802,1705,2121,2010,WN,1030,N406WN,199,185,183,71,57,PVD,MCO,1073,4,12,0,,0,57,0,14,0,0
2008,1,1,2,941,945,1303,1250,WN,2368,N647SW,202,185,185,13,-4,PVD,MCO,1073,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2130,2030,46,2330,WN,2451,N769SW,196,180,183,76,60,PVD,MCO,1073,3,10,0,,0,4,0,16,0,56
2008,1,1,2,1555,1545,1923,1850,WN,3134,N783SW,208,185,184,33,10,PVD,MCO,1073,13,11,0,,0,10,0,23,0,0
2008,1,1,2,1023,1020,1155,1200,WN,299,N734SA,152,160,138,-5,3,PVD,MDW,842,7,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2122,1925,2255,2105,WN,393,N644SW,153,160,130,110,117,PVD,MDW,842,11,12,0,,0,0,0,110,0,0
2008,1,1,2,1513,1455,1704,1635,WN,3841,N288WN,171,160,148,29,18,PVD,MDW,842,11,12,0,,0,1,0,11,0,17
2008,1,1,2,1125,1130,1244,1245,WN,1319,N655WN,79,75,68,-1,-5,PVD,PHL,238,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1357,1340,1517,1500,WN,1338,N292WN,80,80,59,17,17,PVD,PHL,238,4,17,0,,0,0,17,0,0,0
2008,1,1,2,1548,1540,1732,1710,WN,1410,N603SW,104,90,65,22,8,PVD,PHL,238,28,11,0,,0,3,0,14,0,5
2008,1,1,2,2024,2005,2140,2125,WN,2731,N635SW,76,80,59,15,19,PVD,PHL,238,5,12,0,,0,0,0,0,0,15
2008,1,1,2,1710,1610,2051,2005,WN,3061,N231WN,341,355,328,46,60,PVD,PHX,2277,5,8,0,,0,0,0,0,0,46
2008,1,1,2,825,820,1155,1135,WN,3121,N484WN,210,195,197,20,5,PVD,TPA,1137,5,8,0,,0,0,0,20,0,0
2008,1,1,2,1354,1335,1737,1650,WN,3405,N370SW,223,195,210,47,19,PVD,TPA,1137,5,8,0,,0,19,0,28,0,0
2008,1,1,2,1857,1855,2228,2210,WN,3580,N775SW,211,195,201,18,2,PVD,TPA,1137,4,6,0,,0,0,0,18,0,0
2008,1,1,2,2108,2020,2140,2055,WN,312,N504SW,92,95,82,45,48,RDU,BNA,443,3,7,0,,0,0,0,0,0,45
2008,1,1,2,825,825,905,900,WN,341,N313SW,100,95,82,5,0,RDU,BNA,443,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1315,1315,1349,1350,WN,2463,N766SW,94,95,84,-1,0,RDU,BNA,443,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1820,1745,1857,1820,WN,2821,N675AA,97,95,83,37,35,RDU,BNA,443,5,9,0,,0,3,0,2,0,32
2008,1,1,2,2123,2105,2217,2200,WN,85,N354SW,54,55,39,17,18,RDU,BWI,255,7,8,0,,0,7,0,0,0,10
2008,1,1,2,1732,1645,1822,1745,WN,269,N759GS,50,60,40,37,47,RDU,BWI,255,3,7,0,,0,3,0,0,0,34
2008,1,1,2,1159,1200,1245,1255,WN,1125,N676SW,46,55,38,-10,-1,RDU,BWI,255,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1520,1520,1611,1620,WN,1516,N320SW,51,60,40,-9,0,RDU,BWI,255,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,900,900,953,1000,WN,3569,N386SW,53,60,39,-7,0,RDU,BWI,255,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1738,1725,1943,1940,WN,563,N264LV,305,315,292,3,13,RDU,LAS,2027,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,724,720,937,935,WN,1945,N209WN,313,315,302,2,4,RDU,LAS,2027,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,829,830,1016,1015,WN,430,N757LV,107,105,94,1,-1,RDU,MCO,534,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1414,1405,1556,1550,WN,1414,N328SW,102,105,92,6,9,RDU,MCO,534,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1047,1050,1232,1230,WN,1885,N395SW,105,100,91,2,-3,RDU,MCO,534,8,6,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1858,1835,2042,2020,WN,3046,N694SW,104,105,92,22,23,RDU,MCO,534,6,6,0,,0,0,0,0,0,22
2008,1,1,2,929,930,1021,1035,WN,431,N359SW,112,125,99,-14,-1,RDU,MDW,632,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2016,1835,2109,1940,WN,1076,N443WN,113,125,95,89,101,RDU,MDW,632,8,10,0,,0,0,54,0,0,35
2008,1,1,2,1819,1615,1926,1720,WN,1286,N456WN,127,125,95,126,124,RDU,MDW,632,24,8,0,,0,124,0,2,0,0
2008,1,1,2,1234,1130,1332,1245,WN,144,N788SA,58,75,48,47,64,RDU,PHL,336,4,6,0,,0,6,0,0,0,41
2008,1,1,2,2045,2040,2148,2155,WN,882,N481WN,63,75,50,-7,5,RDU,PHL,336,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1735,1700,1845,1825,WN,2044,N306SW,70,85,55,20,35,RDU,PHL,336,9,6,0,,0,10,0,0,0,10
2008,1,1,2,1452,1325,1557,1440,WN,3015,N775SW,65,75,54,77,87,RDU,PHL,336,5,6,0,,0,77,0,0,0,0
2008,1,1,2,858,900,959,1015,WN,3240,N900WN,61,75,51,-16,-2,RDU,PHL,336,5,5,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1110,1100,1422,1405,WN,1111,N294WN,312,305,302,17,10,RDU,PHX,1891,4,6,0,,0,6,0,7,0,4
2008,1,1,2,657,700,848,855,WN,2314,N658SW,111,115,99,-7,-3,RDU,TPA,587,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1906,1910,2102,2100,WN,2634,N250WN,116,110,104,2,-4,RDU,TPA,587,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1031,1025,1221,1220,WN,2656,N449WN,110,115,98,1,6,RDU,TPA,587,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1957,1955,2158,2200,WN,1511,N661SW,61,65,51,-2,2,RNO,BOI,335,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1428,1410,1625,1615,WN,3589,N441WN,57,65,47,10,18,RNO,BOI,335,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1114,1115,1224,1225,WN,380,N719SW,70,70,55,-1,-1,RNO,LAS,345,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1620,1545,1727,1655,WN,637,N294WN,67,70,56,32,35,RNO,LAS,345,4,7,0,,0,8,0,0,0,24
2008,1,1,2,1341,1340,1453,1455,WN,1027,N273WN,72,75,58,-2,1,RNO,LAS,345,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1724,1725,1831,1835,WN,1072,N273WN,67,70,55,-4,-1,RNO,LAS,345,6,6,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1916,1855,2023,2005,WN,1715,N422WN,67,70,55,18,21,RNO,LAS,345,4,8,0,,0,5,0,0,0,13
